tick,ep,t,x,y,z,roll,pitch,yaw,u0,u1,u2,u3,goal,gates
2099,0,10.4950,-7.8372,16.8027,2.0705,-0.0035,-0.0409,1.4350,0.4170,-0.5830,0.4170,-0.5830,3,3
2100,0,10.5000,-7.8366,16.8079,2.0700,-0.0033,-0.0405,1.4375,-0.0446,-0.1424,-0.0348,-0.1433,3,3
2101,0,10.5050,-7.8359,16.8131,2.0696,-0.0031,-0.0404,1.4406,-0.0187,-0.1669,-0.0411,-0.1341,3,3
2102,0,10.5100,-7.8353,16.8183,2.0691,-0.0028,-0.0406,1.4431,-0.1700,-0.0765,-0.1976,-0.0452,3,3
2103,0,10.5150,-7.8346,16.8235,2.0686,-0.0025,-0.0411,1.4435,-0.3580,0.0329,-0.3745,0.0540,3,3
2104,0,10.5200,-7.8340,16.8287,2.0681,-0.0020,-0.0416,1.4432,-0.1781,-0.0560,-0.1807,-0.0463,3,3
2105,0,10.5250,-7.8334,16.8338,2.0677,-0.0018,-0.0420,1.4471,0.4152,-0.4077,0.4170,-0.4092,3,3
2106,0,10.5300,-7.8327,16.8390,2.0672,-0.0017,-0.0425,1.4562,0.4170,-0.5830,0.4170,-0.5830,3,3
2107,0,10.5350,-7.8321,16.8441,2.0668,-0.0015,-0.0429,1.4612,-0.5830,0.2167,-0.5783,0.2136,3,3
2108,0,10.5400,-7.8315,16.8492,2.0663,-0.0011,-0.0433,1.4611,-0.5830,0.4170,-0.5830,0.4170,3,3
2109,0,10.5450,-7.8308,16.8544,2.0658,-0.0004,-0.0437,1.4558,-0.5830,0.4170,-0.5830,0.4170,3,3
2110,0,10.5500,-7.8302,16.8595,2.0654,0.0000,-0.0441,1.4556,0.4170,-0.5796,0.4170,-0.5830,3,3
2111,0,10.5550,-7.8296,16.8646,2.0650,0.0002,-0.0446,1.4606,0.4170,-0.5830,0.4170,-0.5830,3,3
2112,0,10.5600,-7.8290,16.8696,2.0645,0.0005,-0.0446,1.4625,-0.4923,0.1376,-0.4657,0.0995,3,3
2113,0,10.5650,-7.8283,16.8747,2.0641,0.0010,-0.0447,1.4593,-0.5830,0.4170,-0.5830,0.4170,3,3
2114,0,10.5700,-7.8277,16.8798,2.0636,0.0018,-0.0447,1.4509,-0.5830,0.4170,-0.5830,0.4170,3,3
2115,0,10.5750,-7.8271,16.8848,2.0632,0.0022,-0.0445,1.4467,0.4032,-0.3815,0.4132,-0.4205,3,3
2116,0,10.5800,-7.8265,16.8899,2.0629,0.0023,-0.0443,1.4476,0.4170,-0.5830,0.4170,-0.5830,3,3
2117,0,10.5850,-7.8258,16.8949,2.0625,0.0023,-0.0441,1.4537,0.4170,-0.5830,0.4170,-0.5830,3,3
2118,0,10.5900,-7.8252,16.8999,2.0621,0.0025,-0.0440,1.4546,-0.5830,0.4170,-0.5830,0.4170,3,3
2119,0,10.5950,-7.8246,16.9049,2.0618,0.0029,-0.0437,1.4504,-0.5830,0.4170,-0.5830,0.4170,3,3
2120,0,10.6000,-7.8240,16.9099,2.0615,0.0035,-0.0435,1.4411,-0.5830,0.4170,-0.5830,0.4170,3,3
2121,0,10.6050,-7.8234,16.9149,2.0612,0.0039,-0.0433,1.4342,0.1942,-0.2855,0.1812,-0.2951,3,3
2122,0,10.6100,-7.8228,16.9198,2.0609,0.0041,-0.0431,1.4324,0.4170,-0.5830,0.4170,-0.5830,3,3
2123,0,10.6150,-7.8221,16.9248,2.0606,0.0040,-0.0430,1.4358,0.4170,-0.5830,0.4170,-0.5830,3,3
2124,0,10.6200,-7.8215,16.9298,2.0603,0.0041,-0.0428,1.4359,-0.5333,0.1069,-0.5325,0.1101,3,3
2125,0,10.6250,-7.8209,16.9347,2.0600,0.0045,-0.0426,1.4309,-0.5830,0.4170,-0.5830,0.4170,3,3
2126,0,10.6300,-7.8203,16.9396,2.0597,0.0050,-0.0424,1.4207,-0.5830,0.4170,-0.5830,0.4170,3,3
2127,0,10.6350,-7.8197,16.9445,2.0594,0.0054,-0.0422,1.4149,0.4110,-0.4498,0.4125,-0.4549,3,3
2128,0,10.6400,-7.8191,16.9494,2.0591,0.0055,-0.0420,1.4143,0.4170,-0.5830,0.4170,-0.5830,3,3
2129,0,10.6450,-7.8184,16.9543,2.0589,0.0054,-0.0418,1.4189,0.4170,-0.5830,0.4170,-0.5830,3,3
2130,0,10.6500,-7.8178,16.9592,2.0587,0.0055,-0.0416,1.4183,-0.5830,0.4170,-0.5830,0.4170,3,3
2131,0,10.6550,-7.8172,16.9641,2.0585,0.0059,-0.0414,1.4125,-0.5830,0.4170,-0.5830,0.4170,3,3
2132,0,10.6600,-7.8166,16.9690,2.0583,0.0060,-0.0413,1.4119,0.4170,-0.5830,0.4170,-0.5700,3,3
2133,0,10.6650,-7.8160,16.9738,2.0581,0.0060,-0.0412,1.4164,0.4170,-0.5830,0.4170,-0.5830,3,3
2134,0,10.6700,-7.8154,16.9786,2.0579,0.0058,-0.0411,1.4260,0.4170,-0.5830,0.4170,-0.5815,3,3
2135,0,10.6750,-7.8148,16.9835,2.0577,0.0058,-0.0410,1.4306,-0.5830,0.4170,-0.5830,0.4170,3,3
2136,0,10.6800,-7.8141,16.9883,2.0576,0.0060,-0.0409,1.4299,-0.5830,0.4170,-0.5830,0.4170,3,3
2137,0,10.6850,-7.8135,16.9931,2.0574,0.0064,-0.0407,1.4241,-0.5830,0.4170,-0.5830,0.4170,3,3
2138,0,10.6900,-7.8129,16.9979,2.0573,0.0066,-0.0406,1.4235,0.4170,-0.5830,0.4170,-0.5825,3,3
2139,0,10.6950,-7.8123,17.0027,2.0572,0.0066,-0.0405,1.4280,0.4170,-0.5830,0.4170,-0.5830,3,3
2140,0,10.7000,-7.8117,17.0075,2.0570,0.0064,-0.0405,1.4376,0.4170,-0.5830,0.4170,-0.5830,3,3
2141,0,10.7050,-7.8111,17.0122,2.0569,0.0063,-0.0404,1.4442,-0.5459,0.0636,-0.5431,0.0626,3,3
2142,0,10.7100,-7.8105,17.0170,2.0567,0.0064,-0.0402,1.4455,-0.5830,0.4170,-0.5830,0.4170,3,3
2143,0,10.7150,-7.8098,17.0217,2.0565,0.0068,-0.0401,1.4418,-0.5830,0.4170,-0.5830,0.4170,3,3
2144,0,10.7200,-7.8092,17.0265,2.0564,0.0068,-0.0399,1.4422,0.3752,-0.4373,0.3691,-0.4520,3,3
2145,0,10.7250,-7.8086,17.0312,2.0563,0.0067,-0.0397,1.4478,0.4170,-0.5830,0.4170,-0.5830,3,3
2146,0,10.7300,-7.8080,17.0359,2.0562,0.0063,-0.0396,1.4585,0.4170,-0.5830,0.4170,-0.5830,3,3
2147,0,10.7350,-7.8074,17.0406,2.0561,0.0062,-0.0395,1.4641,-0.5830,0.4170,-0.5830,0.4170,3,3
2148,0,10.7400,-7.8068,17.0453,2.0560,0.0062,-0.0393,1.4645,-0.5830,0.4170,-0.5830,0.4170,3,3
2149,0,10.7450,-7.8061,17.0500,2.0560,0.0065,-0.0391,1.4598,-0.5830,0.4170,-0.5830,0.4170,3,3
2150,0,10.7500,-7.8055,17.0547,2.0559,0.0066,-0.0389,1.4602,0.4170,-0.5830,0.4170,-0.5830,3,3
2151,0,10.7550,-7.8049,17.0593,2.0559,0.0064,-0.0387,1.4658,0.4170,-0.5830,0.4170,-0.5830,3,3
2152,0,10.7600,-7.8043,17.0640,2.0559,0.0064,-0.0384,1.4663,-0.5830,0.4170,-0.5830,0.3989,3,3
2153,0,10.7650,-7.8037,17.0686,2.0558,0.0065,-0.0381,1.4616,-0.5830,0.4170,-0.5830,0.4170,3,3
2154,0,10.7700,-7.8030,17.0733,2.0558,0.0068,-0.0377,1.4518,-0.5830,0.4170,-0.5830,0.4103,3,3
2155,0,10.7750,-7.8024,17.0779,2.0558,0.0070,-0.0374,1.4472,0.4170,-0.5829,0.4170,-0.5830,3,3
2156,0,10.7800,-7.8018,17.0825,2.0559,0.0069,-0.0371,1.4477,0.4170,-0.5830,0.4170,-0.5830,3,3
2157,0,10.7850,-7.8012,17.0871,2.0559,0.0066,-0.0368,1.4533,0.4170,-0.5830,0.4170,-0.5830,3,3
2158,0,10.7900,-7.8005,17.0917,2.0559,0.0065,-0.0364,1.4538,-0.5830,0.4170,-0.5830,0.4139,3,3
2159,0,10.7950,-7.7999,17.0963,2.0560,0.0066,-0.0361,1.4492,-0.5830,0.4170,-0.5830,0.4170,3,3
2160,0,10.8000,-7.7993,17.1009,2.0560,0.0069,-0.0357,1.4394,-0.5830,0.4170,-0.5830,0.4159,3,3
2161,0,10.8050,-7.7987,17.1055,2.0561,0.0069,-0.0353,1.4335,0.2912,-0.4789,0.2786,-0.4898,3,3
2162,0,10.8100,-7.7980,17.1100,2.0562,0.0067,-0.0350,1.4329,0.4170,-0.5830,0.4170,-0.5830,3,3
2163,0,10.8150,-7.7974,17.1146,2.0563,0.0063,-0.0346,1.4373,0.4170,-0.5830,0.4170,-0.5830,3,3
2164,0,10.8200,-7.7968,17.1191,2.0564,0.0062,-0.0343,1.4367,-0.5830,0.4170,-0.5830,0.4170,3,3
2165,0,10.8250,-7.7962,17.1236,2.0565,0.0062,-0.0339,1.4308,-0.5830,0.4170,-0.5830,0.4170,3,3
2166,0,10.8300,-7.7955,17.1282,2.0566,0.0063,-0.0335,1.4199,-0.5830,0.4170,-0.5830,0.4170,3,3
2167,0,10.8350,-7.7949,17.1327,2.0567,0.0063,-0.0332,1.4140,0.4170,-0.5830,0.4170,-0.5830,3,3
2168,0,10.8400,-7.7943,17.1372,2.0569,0.0061,-0.0328,1.4134,0.4170,-0.5830,0.4170,-0.5830,3,3
2169,0,10.8450,-7.7936,17.1417,2.0570,0.0058,-0.0325,1.4178,0.4170,-0.5830,0.4170,-0.5830,3,3
2170,0,10.8500,-7.7930,17.1462,2.0572,0.0056,-0.0322,1.4172,-0.5830,0.4170,-0.5830,0.4170,3,3
2171,0,10.8550,-7.7924,17.1506,2.0574,0.0056,-0.0318,1.4114,-0.5830,0.4170,-0.5830,0.4170,3,3
2172,0,10.8600,-7.7918,17.1551,2.0576,0.0055,-0.0315,1.4107,0.4170,-0.5830,0.4170,-0.5781,3,3
2173,0,10.8650,-7.7911,17.1596,2.0578,0.0051,-0.0312,1.4151,0.4170,-0.5830,0.4170,-0.5830,3,3
2174,0,10.8700,-7.7905,17.1640,2.0580,0.0047,-0.0309,1.4247,0.4170,-0.5830,0.4170,-0.5830,3,3
2175,0,10.8750,-7.7899,17.1685,2.0582,0.0044,-0.0306,1.4292,-0.5830,0.4170,-0.5830,0.4170,3,3
2176,0,10.8800,-7.7892,17.1729,2.0585,0.0042,-0.0303,1.4285,-0.5830,0.4170,-0.5830,0.4170,3,3
2177,0,10.8850,-7.7886,17.1774,2.0587,0.0042,-0.0300,1.4227,-0.5830,0.4170,-0.5830,0.4170,3,3
2178,0,10.8900,-7.7880,17.1818,2.0590,0.0041,-0.0297,1.4220,0.4170,-0.5830,0.4170,-0.5815,3,3
2179,0,10.8950,-7.7874,17.1862,2.0593,0.0038,-0.0294,1.4264,0.4170,-0.5830,0.4170,-0.5830,3,3
2180,0,10.9000,-7.7867,17.1906,2.0595,0.0033,-0.0292,1.4360,0.4170,-0.5830,0.4170,-0.5830,3,3
2181,0,10.9050,-7.7861,17.1950,2.0597,0.0030,-0.0290,1.4431,-0.5814,-0.0981,-0.5830,-0.0838,3,3
2182,0,10.9100,-7.7855,17.1994,2.0599,0.0028,-0.0288,1.4450,-0.5830,0.4170,-0.5830,0.4170,3,3
2183,0,10.9150,-7.7848,17.2038,2.0601,0.0028,-0.0286,1.4418,-0.5830,0.4170,-0.5830,0.4170,3,3
2184,0,10.9200,-7.7842,17.2082,2.0603,0.0027,-0.0284,1.4419,0.1652,-0.4896,0.1576,-0.4898,3,3
2185,0,10.9250,-7.7836,17.2126,2.0604,0.0024,-0.0282,1.4472,0.4170,-0.5830,0.4170,-0.5830,3,3
2186,0,10.9300,-7.7830,17.2169,2.0606,0.0019,-0.0281,1.4576,0.4170,-0.5830,0.4170,-0.5830,3,3
2187,0,10.9350,-7.7823,17.2213,2.0608,0.0017,-0.0279,1.4634,-0.5830,0.3014,-0.5830,0.3058,3,3
2188,0,10.9400,-7.7817,17.2256,2.0610,0.0015,-0.0278,1.4641,-0.5830,0.4170,-0.5830,0.4170,3,3
2189,0,10.9450,-7.7811,17.2300,2.0612,0.0015,-0.0276,1.4597,-0.5830,0.4170,-0.5830,0.4170,3,3
2190,0,10.9500,-7.7804,17.2343,2.0614,0.0014,-0.0275,1.4604,0.4170,-0.5830,0.4170,-0.5830,3,3
2191,0,10.9550,-7.7798,17.2387,2.0616,0.0011,-0.0274,1.4662,0.4170,-0.5830,0.4170,-0.5830,3,3
2192,0,10.9600,-7.7792,17.2430,2.0618,0.0009,-0.0272,1.4670,-0.5830,0.4170,-0.5830,0.4148,3,3
2193,0,10.9650,-7.7786,17.2473,2.0620,0.0009,-0.0270,1.4625,-0.5830,0.4170,-0.5830,0.4170,3,3
2194,0,10.9700,-7.7779,17.2516,2.0623,0.0010,-0.0269,1.4529,-0.5830,0.4170,-0.5830,0.4147,3,3
2195,0,10.9750,-7.7773,17.2559,2.0626,0.0010,-0.0267,1.4485,0.4170,-0.5827,0.4170,-0.5830,3,3
2196,0,10.9800,-7.7767,17.2602,2.0628,0.0008,-0.0265,1.4492,0.4170,-0.5830,0.4170,-0.5830,3,3
2197,0,10.9850,-7.7761,17.2645,2.0631,0.0005,-0.0264,1.4551,0.4170,-0.5830,0.4170,-0.5830,3,3
2198,0,10.9900,-7.7754,17.2688,2.0634,0.0003,-0.0262,1.4558,-0.5830,0.4170,-0.5830,0.4165,3,3
2199,0,10.9950,-7.7748,17.2731,2.0637,0.0003,-0.0260,1.4514,-0.5830,0.4170,-0.5830,0.4170,3,3
2200,0,11.0000,-7.7742,17.2774,2.0640,0.0004,-0.0258,1.4418,-0.5830,0.4170,-0.5830,0.4141,3,3
2201,0,11.0050,-7.7736,17.2816,2.0643,0.0003,-0.0256,1.4363,0.2054,-0.5765,0.2095,-0.5830,3,3
2202,0,11.0100,-7.7730,17.2859,2.0646,0.0002,-0.0253,1.4359,0.4170,-0.5830,0.4170,-0.5830,3,3
2203,0,11.0150,-7.7723,17.2901,2.0649,-0.0001,-0.0251,1.4407,0.4170,-0.5830,0.4170,-0.5830,3,3
2204,0,11.0200,-7.7717,17.2944,2.0652,-0.0003,-0.0248,1.4404,-0.5830,0.4170,-0.5830,0.4170,3,3
2205,0,11.0250,-7.7711,17.2986,2.0656,-0.0003,-0.0246,1.4348,-0.5830,0.4170,-0.5830,0.4170,3,3
2206,0,11.0300,-7.7705,17.3029,2.0659,-0.0003,-0.0244,1.4242,-0.5830,0.4170,-0.5830,0.4170,3,3
2207,0,11.0350,-7.7699,17.3071,2.0662,-0.0003,-0.0241,1.4187,0.4170,-0.5830,0.4170,-0.5830,3,3
2208,0,11.0400,-7.7693,17.3113,2.0666,-0.0005,-0.0239,1.4183,0.4170,-0.5830,0.4170,-0.5830,3,3
2209,0,11.0450,-7.7687,17.3155,2.0670,-0.0008,-0.0236,1.4231,0.4170,-0.5830,0.4170,-0.5830,3,3
2210,0,11.0500,-7.7680,17.3197,2.0674,-0.0009,-0.0234,1.4227,-0.5830,0.4170,-0.5830,0.4170,3,3
2211,0,11.0550,-7.7674,17.3240,2.0678,-0.0010,-0.0231,1.4172,-0.5830,0.4170,-0.5830,0.4170,3,3
2212,0,11.0600,-7.7668,17.3282,2.0682,-0.0011,-0.0231,1.4168,0.4170,-0.5830,0.4007,-0.5672,3,3
2213,0,11.0650,-7.7662,17.3323,2.0686,-0.0014,-0.0230,1.4215,0.4170,-0.5830,0.4170,-0.5830,3,3
2214,0,11.0700,-7.7656,17.3365,2.0690,-0.0018,-0.0229,1.4313,0.4170,-0.5830,0.4170,-0.5726,3,3
2215,0,11.0750,-7.7650,17.3407,2.0695,-0.0020,-0.0229,1.4360,-0.5830,0.4170,-0.5830,0.4170,3,3
2216,0,11.0800,-7.7644,17.3449,2.0699,-0.0021,-0.0229,1.4355,-0.5830,0.4170,-0.5830,0.4170,3,3
2217,0,11.0850,-7.7638,17.3491,2.0704,-0.0021,-0.0229,1.4299,-0.5830,0.4170,-0.5830,0.4170,3,3
2218,0,11.0900,-7.7632,17.3532,2.0709,-0.0022,-0.0229,1.4294,0.4170,-0.5830,0.4162,-0.5749,3,3
2219,0,11.0950,-7.7626,17.3574,2.0714,-0.0024,-0.0229,1.4340,0.4170,-0.5830,0.4170,-0.5830,3,3
2220,0,11.1000,-7.7620,17.3615,2.0719,-0.0027,-0.0229,1.4438,0.4170,-0.5830,0.4170,-0.5799,3,3
2221,0,11.1050,-7.7614,17.3657,2.0723,-0.0027,-0.0231,1.4510,-0.5830,-0.0996,-0.5830,-0.0728,3,3
2222,0,11.1100,-7.7608,17.3698,2.0727,-0.0027,-0.0233,1.4531,-0.5830,0.4170,-0.5830,0.4170,3,3
2223,0,11.1150,-7.7602,17.3740,2.0731,-0.0026,-0.0235,1.4501,-0.5830,0.4170,-0.5830,0.4170,3,3
2224,0,11.1200,-7.7596,17.3781,2.0734,-0.0026,-0.0237,1.4503,0.0771,-0.5830,0.0629,-0.5816,3,3
2225,0,11.1250,-7.7590,17.3822,2.0738,-0.0027,-0.0240,1.4558,0.4170,-0.5830,0.4170,-0.5830,3,3
2226,0,11.1300,-7.7584,17.3864,2.0741,-0.0029,-0.0242,1.4664,0.4170,-0.5830,0.4170,-0.5830,3,3
2227,0,11.1350,-7.7578,17.3905,2.0744,-0.0030,-0.0245,1.4724,-0.5830,0.2988,-0.5830,0.3071,3,3
2228,0,11.1400,-7.7572,17.3946,2.0748,-0.0030,-0.0248,1.4733,-0.5830,0.4170,-0.5830,0.4170,3,3
2229,0,11.1450,-7.7567,17.3987,2.0752,-0.0028,-0.0251,1.4690,-0.5830,0.4170,-0.5830,0.4170,3,3
2230,0,11.1500,-7.7561,17.4028,2.0755,-0.0028,-0.0254,1.4699,0.4170,-0.5830,0.4170,-0.5830,3,3
2231,0,11.1550,-7.7555,17.4069,2.0759,-0.0029,-0.0256,1.4758,0.4132,-0.5647,0.4170,-0.5830,3,3
2232,0,11.1600,-7.7549,17.4110,2.0763,-0.0030,-0.0258,1.4766,-0.5830,0.4170,-0.5830,0.4165,3,3
2233,0,11.1650,-7.7543,17.4151,2.0767,-0.0029,-0.0260,1.4723,-0.5830,0.4170,-0.5830,0.4170,3,3
2234,0,11.1700,-7.7537,17.4191,2.0772,-0.0027,-0.0262,1.4628,-0.5830,0.4170,-0.5830,0.4170,3,3
2235,0,11.1750,-7.7532,17.4232,2.0776,-0.0026,-0.0263,1.4584,0.4110,-0.5645,0.4170,-0.5830,3,3
2236,0,11.1800,-7.7526,17.4273,2.0781,-0.0027,-0.0263,1.4592,0.4170,-0.5830,0.4170,-0.5830,3,3
2237,0,11.1850,-7.7520,17.4313,2.0785,-0.0030,-0.0263,1.4651,0.4170,-0.5754,0.4170,-0.5830,3,3
2238,0,11.1900,-7.7514,17.4354,2.0790,-0.0032,-0.0263,1.4658,-0.5830,0.4170,-0.5830,0.4152,3,3
2239,0,11.1950,-7.7509,17.4394,2.0795,-0.0032,-0.0264,1.4614,-0.5830,0.4170,-0.5830,0.4170,3,3
2240,0,11.2000,-7.7503,17.4434,2.0800,-0.0031,-0.0264,1.4519,-0.5830,0.4170,-0.5830,0.4147,3,3
2241,0,11.2050,-7.7497,17.4475,2.0804,-0.0030,-0.0262,1.4460,0.1269,-0.5716,0.1582,-0.5830,3,3
2242,0,11.2100,-7.7492,17.4515,2.0809,-0.0030,-0.0260,1.4454,0.4170,-0.5830,0.4170,-0.5830,3,3
2243,0,11.2150,-7.7486,17.4555,2.0813,-0.0032,-0.0257,1.4498,0.4170,-0.5830,0.4170,-0.5830,3,3
2244,0,11.2200,-7.7480,17.4595,2.0818,-0.0033,-0.0254,1.4496,-0.5830,0.3366,-0.5830,0.3220,3,3
2245,0,11.2250,-7.7475,17.4635,2.0822,-0.0033,-0.0252,1.4442,-0.5830,0.4170,-0.5830,0.4170,3,3
2246,0,11.2300,-7.7469,17.4675,2.0827,-0.0031,-0.0249,1.4337,-0.5830,0.4170,-0.5830,0.4170,3,3
2247,0,11.2350,-7.7463,17.4715,2.0832,-0.0031,-0.0246,1.4283,0.4170,-0.5815,0.4170,-0.5830,3,3
2248,0,11.2400,-7.7458,17.4755,2.0837,-0.0033,-0.0243,1.4280,0.4170,-0.5830,0.4170,-0.5830,3,3
2249,0,11.2450,-7.7452,17.4795,2.0842,-0.0035,-0.0240,1.4329,0.4170,-0.5830,0.4170,-0.5830,3,3
2250,0,11.2500,-7.7447,17.4834,2.0847,-0.0036,-0.0237,1.4327,-0.5830,0.4170,-0.5830,0.4170,3,3
2251,0,11.2550,-7.7441,17.4874,2.0853,-0.0036,-0.0234,1.4273,-0.5830,0.4170,-0.5830,0.4170,3,3
2252,0,11.2600,-7.7436,17.4914,2.0858,-0.0038,-0.0233,1.4265,0.3335,-0.5830,0.3056,-0.5665,3,3
2253,0,11.2650,-7.7430,17.4953,2.0863,-0.0041,-0.0232,1.4309,0.4170,-0.5830,0.4170,-0.5830,3,3
2254,0,11.2700,-7.7425,17.4993,2.0869,-0.0045,-0.0231,1.4404,0.4170,-0.5830,0.4170,-0.5796,3,3
2255,0,11.2750,-7.7419,17.5032,2.0874,-0.0047,-0.0231,1.4447,-0.5830,0.4094,-0.5830,0.4170,3,3
2256,0,11.2800,-7.7414,17.5071,2.0880,-0.0048,-0.0230,1.4440,-0.5830,0.4170,-0.5830,0.4170,3,3
2257,0,11.2850,-7.7408,17.5111,2.0886,-0.0048,-0.0231,1.4380,-0.5830,0.4170,-0.5830,0.4170,3,3
2258,0,11.2900,-7.7403,17.5150,2.0892,-0.0049,-0.0231,1.4373,0.4170,-0.5830,0.4170,-0.5792,3,3
2259,0,11.2950,-7.7397,17.5189,2.0898,-0.0051,-0.0230,1.4416,0.4170,-0.5830,0.4170,-0.5830,3,3
2260,0,11.3000,-7.7392,17.5228,2.0904,-0.0054,-0.0230,1.4511,0.4170,-0.5830,0.4170,-0.5830,3,3
2261,0,11.3050,-7.7387,17.5268,2.0909,-0.0055,-0.0231,1.4589,-0.5830,-0.2570,-0.5830,-0.2227,3,3
2262,0,11.3100,-7.7381,17.5307,2.0913,-0.0055,-0.0233,1.4615,-0.5830,0.4170,-0.5830,0.4170,3,3
2263,0,11.3150,-7.7376,17.5346,2.0918,-0.0054,-0.0235,1.4589,-0.5830,0.4170,-0.5830,0.4170,3,3
2264,0,11.3200,-7.7371,17.5385,2.0922,-0.0054,-0.0238,1.4586,-0.1417,-0.5830,-0.1580,-0.5755,3,3
2265,0,11.3250,-7.7365,17.5424,2.0925,-0.0054,-0.0241,1.4634,0.4170,-0.5830,0.4170,-0.5830,3,3
2266,0,11.3300,-7.7360,17.5462,2.0929,-0.0057,-0.0243,1.4733,0.4170,-0.5830,0.4170,-0.5830,3,3
2267,0,11.3350,-7.7355,17.5501,2.0932,-0.0057,-0.0246,1.4802,-0.5830,0.0015,-0.5830,0.0134,3,3
2268,0,11.3400,-7.7350,17.5540,2.0935,-0.0057,-0.0250,1.4820,-0.5830,0.4170,-0.5830,0.4170,3,3
2269,0,11.3450,-7.7344,17.5579,2.0938,-0.0055,-0.0254,1.4786,-0.5830,0.4170,-0.5830,0.4170,3,3
2270,0,11.3500,-7.7339,17.5617,2.0940,-0.0055,-0.0258,1.4789,0.1519,-0.5812,0.1433,-0.5830,3,3
2271,0,11.3550,-7.7334,17.5656,2.0942,-0.0055,-0.0256,1.4827,0.0838,-0.5265,0.1406,-0.5830,3,3
2272,0,11.3600,-7.7329,17.5695,2.0944,-0.0056,-0.0252,1.4815,-0.5830,0.4170,-0.5830,0.3828,3,3
2273,0,11.3650,-7.7324,17.5733,2.0946,-0.0056,-0.0249,1.4751,-0.5830,0.4170,-0.5830,0.4170,3,3
2274,0,11.3700,-7.7319,17.5772,2.0947,-0.0056,-0.0242,1.4674,-0.5400,-0.2568,-0.5114,-0.2918,3,3
2275,0,11.3750,-7.7313,17.5810,2.0948,-0.0057,-0.0235,1.4648,0.4170,-0.5830,0.4170,-0.5830,3,3
2276,0,11.3800,-7.7308,17.5848,2.0948,-0.0059,-0.0228,1.4674,0.4170,-0.5830,0.4170,-0.5830,3,3
2277,0,11.3850,-7.7303,17.5887,2.0948,-0.0061,-0.0219,1.4717,-0.1400,-0.4423,-0.1200,-0.4625,3,3
2278,0,11.3900,-7.7298,17.5925,2.0948,-0.0063,-0.0210,1.4708,-0.5830,0.4170,-0.5830,0.4170,3,3
2279,0,11.3950,-7.7293,17.5963,2.0948,-0.0063,-0.0201,1.4647,-0.5830,0.4170,-0.5830,0.4170,3,3
2280,0,11.4000,-7.7288,17.6001,2.0947,-0.0064,-0.0192,1.4564,-0.5830,-0.1320,-0.5830,-0.1449,3,3
2281,0,11.4050,-7.7283,17.6039,2.0946,-0.0065,-0.0182,1.4532,0.4170,-0.5830,0.4170,-0.5830,3,3
2282,0,11.4100,-7.7278,17.6077,2.0945,-0.0068,-0.0172,1.4552,0.4170,-0.5830,0.4170,-0.5830,3,3
2283,0,11.4150,-7.7273,17.6115,2.0943,-0.0070,-0.0164,1.4576,-0.2206,-0.3276,-0.2379,-0.3044,3,3
2284,0,11.4200,-7.7268,17.6153,2.0941,-0.0072,-0.0157,1.4549,-0.5830,0.4170,-0.5830,0.4170,3,3
2285,0,11.4250,-7.7263,17.6191,2.0940,-0.0072,-0.0149,1.4470,-0.5830,0.4170,-0.5830,0.4170,3,3
2286,0,11.4300,-7.7258,17.6229,2.0937,-0.0072,-0.0144,1.4384,-0.3433,-0.2264,-0.3535,-0.2066,3,3
2287,0,11.4350,-7.7253,17.6267,2.0935,-0.0073,-0.0138,1.4350,0.4170,-0.5830,0.4170,-0.5830,3,3
2288,0,11.4400,-7.7249,17.6305,2.0932,-0.0075,-0.0132,1.4368,0.4170,-0.5830,0.4170,-0.5830,3,3
2289,0,11.4450,-7.7244,17.6343,2.0930,-0.0075,-0.0126,1.4393,-0.1425,-0.3150,-0.1404,-0.2934,3,3
2290,0,11.4500,-7.7239,17.6381,2.0927,-0.0075,-0.0121,1.4368,-0.5830,0.4170,-0.5830,0.4170,3,3
2291,0,11.4550,-7.7234,17.6419,2.0924,-0.0072,-0.0120,1.4296,-0.5799,0.2962,-0.5830,0.3499,3,3
2292,0,11.4600,-7.7229,17.6457,2.0921,-0.0069,-0.0118,1.4275,0.4170,-0.5830,0.4170,-0.5830,3,3
2293,0,11.4650,-7.7225,17.6494,2.0919,-0.0067,-0.0115,1.4306,0.4170,-0.5830,0.4170,-0.5830,3,3
2294,0,11.4700,-7.7220,17.6532,2.0916,-0.0065,-0.0112,1.4388,0.4170,-0.5830,0.4170,-0.5830,3,3
2295,0,11.4750,-7.7215,17.6570,2.0914,-0.0063,-0.0110,1.4418,-0.5830,0.4170,-0.5830,0.4170,3,3
2296,0,11.4800,-7.7210,17.6607,2.0911,-0.0060,-0.0108,1.4398,-0.5830,0.4170,-0.5830,0.4170,3,3
2297,0,11.4850,-7.7206,17.6645,2.0909,-0.0057,-0.0106,1.4325,-0.5830,0.4170,-0.5830,0.4170,3,3
2298,0,11.4900,-7.7201,17.6683,2.0907,-0.0054,-0.0104,1.4305,0.4170,-0.5830,0.4170,-0.5830,3,3
2299,0,11.4950,-7.7196,17.6720,2.0905,-0.0052,-0.0102,1.4335,0.4170,-0.5830,0.4170,-0.5830,3,3
2300,0,11.5000,-7.7192,17.6758,2.0903,-0.0051,-0.0099,1.4417,0.4170,-0.5830,0.4170,-0.5830,3,3
2301,0,11.5050,-7.7187,17.6795,2.0901,-0.0049,-0.0100,1.4496,-0.2735,-0.2346,-0.3094,-0.2045,3,3
